forecast_date,city_id,temp,humidity,wind_speed,rain_prob,description,date_extraction
2020-11-10,3,13.2,88.4,16.2,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-11-09
2020-11-11,3,10.9,89.2,16.1,100.0,Partly cloudy throughout the day with early morning rain.,2020-11-10
2020-11-12,3,13.3,81.5,19.0,100.0,Clearing in the afternoon with morning rain.,2020-11-11
2020-11-13,3,14.3,80.5,26.5,0.0,Partly cloudy throughout the day.,2020-11-12
2020-11-14,3,15.5,79.6,33.4,100.0,Partly cloudy throughout the day with early morning rain.,2020-11-13
2020-11-15,3,16.0,82.6,23.5,100.0,Cloudy skies throughout the day with rain.,2020-11-14
2020-11-16,3,12.4,81.8,22.0,100.0,Partly cloudy throughout the day with rain clearing later.,2020-11-15
2020-11-17,3,10.4,79.8,9.1,100.0,Partly cloudy throughout the day with rain clearing later.,2020-11-16
2020-11-18,3,13.2,74.7,26.1,0.0,Clear conditions throughout the day.,2020-11-17
2020-11-19,3,10.2,85.1,30.6,100.0,Partly cloudy throughout the day with rain in the morning and afternoon.,2020-11-18
2020-11-20,3,8.0,75.7,22.1,0.0,Partly cloudy throughout the day.,2020-11-19
2020-11-21,3,4.1,84.1,11.9,0.0,Clear conditions throughout the day.,2020-11-20
2020-11-22,3,4.8,78.6,11.0,100.0,Clear conditions throughout the day with morning rain.,2020-11-21
2020-11-23,3,5.1,84.3,7.5,0.0,Partly cloudy throughout the day.,2020-11-22
2020-11-24,3,7.2,82.6,32.9,0.0,Cloudy skies throughout the day.,2020-11-23
2020-11-25,3,11.1,83.8,29.3,100.0,Partly cloudy throughout the day with early morning rain.,2020-11-24
2020-11-26,3,12.4,83.5,33.6,100.0,Partly cloudy throughout the day with morning rain.,2020-11-25
2020-11-27,3,13.9,81.0,30.2,100.0,Partly cloudy throughout the day with morning rain.,2020-11-26
2020-11-28,3,12.5,81.5,15.7,100.0,Cloudy skies throughout the day with rain in the morning and afternoon.,2020-11-27
2020-11-29,3,11.0,81.7,9.1,0.0,Clearing in the afternoon.,2020-11-28
2020-11-30,3,6.4,90.1,11.5,100.0,Partly cloudy throughout the day with rain.,2020-11-29
2020-12-01,3,6.7,91.4,23.2,100.0,Cloudy skies throughout the day with rain.,2020-11-30
2020-12-02,3,4.8,91.5,24.7,100.0,Cloudy skies throughout the day with rain.,2020-12-01
2020-12-03,3,7.5,74.0,18.3,100.0,Cloudy skies throughout the day with rain.,2020-12-02
2020-12-04,3,6.4,83.0,25.6,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-03
2020-12-05,3,4.9,85.2,26.4,100.0,Partly cloudy throughout the day with rain.,2020-12-04
2020-12-06,3,6.2,83.9,37.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-05
2020-12-07,3,5.4,89.1,26.4,100.0,Cloudy skies throughout the day with rain.,2020-12-06
2020-12-08,3,6.0,82.9,34.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-07
2020-12-09,3,6.0,87.5,21.1,100.0,Partly cloudy throughout the day with rain.,2020-12-08
2020-12-10,3,7.4,92.3,22.4,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-09
2020-12-11,3,9.6,90.7,31.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-10
2020-12-12,3,9.3,86.5,33.0,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-11
2020-12-13,3,8.4,86.6,15.5,0.0,Cloudy skies throughout the day.,2020-12-12
2020-12-14,3,10.6,84.1,30.9,0.0,Cloudy skies throughout the day.,2020-12-13
2020-12-15,3,10.3,92.0,14.5,100.0,Cloudy skies throughout the day with rain.,2020-12-14
2020-12-16,3,9.5,88.5,28.7,100.0,Partly cloudy throughout the day with early morning rain.,2020-12-15
2020-12-17,3,8.0,93.8,9.2,0.0,Cloudy skies throughout the day.,2020-12-16
2020-12-18,3,9.2,96.0,19.3,100.0,Cloudy skies throughout the day with morning rain.,2020-12-17
2020-12-19,3,10.8,92.5,16.6,100.0,Cloudy skies throughout the day with rain.,2020-12-18
2020-12-20,3,9.9,92.7,10.1,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2020-12-19
2020-12-21,3,7.8,95.0,14.6,100.0,Cloudy skies throughout the day with rain.,2020-12-20
2020-12-22,3,11.3,92.2,20.0,100.0,Partly cloudy throughout the day with rain clearing later.,2020-12-21
2020-12-23,3,11.7,88.5,23.8,100.0,Partly cloudy throughout the day with rain.,2020-12-22
2020-12-24,3,9.3,82.2,33.1,100.0,Cloudy skies throughout the day with rain.,2020-12-23
2020-12-25,3,4.0,83.3,34.8,100.0,Partly cloudy throughout the day with rain.,2020-12-24
2020-12-26,3,2.8,77.9,29.2,0.0,Partly cloudy throughout the day.,2020-12-25
2020-12-27,3,1.6,82.3,23.8,100.0,Cloudy skies throughout the day with late afternoon rain.,2020-12-26
2020-12-28,3,5.5,87.4,46.0,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-27
2020-12-29,3,5.2,86.0,32.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-28
2020-12-30,3,5.4,85.4,31.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-29
2020-12-31,3,7.3,81.1,24.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2020-12-30
2021-01-01,3,2.7,93.7,14.5,100.0,Partly cloudy throughout the day with early morning rain.,2020-12-31
2021-01-02,3,0.5,86.9,31.3,100.0,Partly cloudy throughout the day with rain or snow clearing later.,2021-01-01
2021-01-03,3,2.5,69.3,27.4,0.0,Partly cloudy throughout the day.,2021-01-02
2021-01-04,3,2.3,76.1,11.1,100.0,Partly cloudy throughout the day with rain or snow.,2021-01-03
2021-01-05,3,1.7,83.4,12.8,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2021-01-04
2021-01-06,3,1.9,76.1,12.7,0.0,Partly cloudy throughout the day.,2021-01-05
2021-01-07,3,-1.3,82.2,11.0,0.0,Partly cloudy throughout the day.,2021-01-06
2021-01-08,3,-1.3,85.1,7.5,0.0,Partly cloudy throughout the day.,2021-01-07
2021-01-09,3,0.2,85.1,10.9,100.0,Cloudy skies throughout the day with rain or snow.,2021-01-08
2021-01-10,3,1.1,76.8,21.9,100.0,Cloudy skies throughout the day with a chance of rain or snow throughout the day.,2021-01-09
2021-01-11,3,-1.6,86.7,23.8,0.0,Partly cloudy throughout the day.,2021-01-10
2021-01-12,3,1.9,80.1,31.2,0.0,Partly cloudy throughout the day.,2021-01-11
2021-01-13,3,8.5,86.0,31.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-12
2021-01-14,3,8.0,89.6,33.1,100.0,Cloudy skies throughout the day with rain.,2021-01-13
2021-01-15,3,7.5,79.6,40.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-14
2021-01-16,3,2.8,83.4,16.3,100.0,Partly cloudy throughout the day with early morning snow or rain.,2021-01-15
2021-01-17,3,7.3,83.9,31.2,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-16
2021-01-18,3,2.5,83.1,7.5,0.0,Partly cloudy throughout the day.,2021-01-17
2021-01-19,3,3.5,82.4,22.0,0.0,Clear conditions throughout the day.,2021-01-18
2021-01-20,3,8.5,77.5,28.8,0.0,Partly cloudy throughout the day.,2021-01-19
2021-01-21,3,9.7,83.7,22.1,100.0,Cloudy skies throughout the day with afternoon rain.,2021-01-20
2021-01-22,3,8.1,85.4,44.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-21
2021-01-23,3,6.8,84.1,38.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-22
2021-01-24,3,6.3,87.6,31.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-23
2021-01-25,3,6.6,87.7,34.8,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-24
2021-01-26,3,3.5,71.9,12.8,100.0,Partly cloudy throughout the day with afternoon rain.,2021-01-25
2021-01-27,3,9.4,95.3,25.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-26
2021-01-28,3,13.3,86.4,23.8,100.0,Partly cloudy throughout the day with rain clearing later.,2021-01-27
2021-01-29,3,12.2,87.3,29.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-01-28
2021-01-30,3,10.1,87.3,33.1,100.0,Partly cloudy throughout the day with rain.,2021-01-29
2021-01-31,3,10.4,90.6,36.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-30
2021-02-01,3,11.4,85.2,45.7,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-01-31
2021-02-02,3,13.9,83.1,22.4,100.0,Partly cloudy throughout the day with rain clearing later.,2021-02-01
2021-02-03,3,11.4,82.7,19.1,100.0,Becoming cloudy in the afternoon with rain.,2021-02-02
2021-02-04,3,11.3,86.0,24.8,0.0,Cloudy skies throughout the day.,2021-02-03
2021-02-05,3,12.6,80.6,37.5,0.0,Partly cloudy throughout the day.,2021-02-04
2021-02-06,3,12.7,81.3,34.8,100.0,Cloudy skies throughout the day with rain.,2021-02-05
2021-02-07,3,7.7,81.6,26.7,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-02-06
2021-02-08,3,7.2,90.9,17.0,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-02-07
2021-02-09,3,9.5,84.8,26.2,100.0,Cloudy skies throughout the day with rain.,2021-02-08
2021-02-10,3,7.4,89.9,35.3,100.0,Cloudy skies throughout the day with rain clearing later.,2021-02-09
2021-02-11,3,10.5,78.2,18.1,0.0,Partly cloudy throughout the day.,2021-02-10
2021-02-12,3,9.0,90.2,31.7,100.0,Cloudy skies throughout the day with rain.,2021-02-11
2021-02-13,3,7.1,93.4,24.1,0.0,Cloudy skies throughout the day.,2021-02-12
2021-02-14,3,5.6,81.9,40.6,0.0,Partly cloudy throughout the day.,2021-02-13
2021-02-15,3,8.7,71.8,33.9,0.0,Partly cloudy throughout the day.,2021-02-14
2021-02-16,3,10.6,80.5,30.8,0.0,Partly cloudy throughout the day.,2021-02-15
2021-02-17,3,11.1,75.7,16.9,0.0,Partly cloudy throughout the day.,2021-02-16
2021-02-18,3,11.5,84.0,30.1,0.0,Partly cloudy throughout the day.,2021-02-17
2021-02-19,3,12.5,78.8,37.1,0.0,Clearing in the afternoon.,2021-02-18
2021-02-20,3,12.5,75.6,44.6,0.0,Partly cloudy throughout the day.,2021-02-19
2021-02-21,3,12.6,71.8,57.8,0.0,Partly cloudy throughout the day.,2021-02-20
2021-02-22,3,11.9,86.1,56.2,100.0,Partly cloudy throughout the day with rain.,2021-02-21
2021-02-23,3,12.8,87.7,26.2,100.0,Partly cloudy throughout the day with rain.,2021-02-22
2021-02-24,3,13.4,78.9,30.6,0.0,Clearing in the afternoon.,2021-02-23
2021-02-25,3,11.8,78.3,28.7,0.0,Partly cloudy throughout the day.,2021-02-24
2021-02-26,3,8.9,96.0,15.1,100.0,Cloudy skies throughout the day with morning rain.,2021-02-25
2021-02-27,3,10.0,75.1,20.8,100.0,Partly cloudy throughout the day with rain clearing later.,2021-02-26
2021-02-28,3,8.7,78.8,30.6,0.0,Partly cloudy throughout the day.,2021-02-27
2021-03-01,3,12.3,72.5,36.4,0.0,Clearing in the afternoon.,2021-02-28
2021-03-02,3,12.0,71.1,33.0,0.0,Partly cloudy throughout the day.,2021-03-01
2021-03-03,3,11.0,77.8,18.4,0.0,Partly cloudy throughout the day.,2021-03-02
2021-03-04,3,11.9,81.1,15.5,0.0,Partly cloudy throughout the day.,2021-03-03
2021-03-05,3,10.9,78.9,17.7,100.0,Partly cloudy throughout the day with early morning rain.,2021-03-04
2021-03-06,3,8.5,79.0,13.7,100.0,Cloudy skies throughout the day with late afternoon rain.,2021-03-05
2021-03-07,3,9.4,82.4,8.3,100.0,Cloudy skies throughout the day with rain.,2021-03-06
2021-03-08,3,9.7,82.0,21.6,100.0,Partly cloudy throughout the day with afternoon rain.,2021-03-07
2021-03-09,3,8.2,69.6,26.4,0.0,Partly cloudy throughout the day.,2021-03-08
2021-03-10,3,7.5,67.7,10.6,0.0,Partly cloudy throughout the day.,2021-03-09
2021-03-11,3,13.3,68.4,35.6,100.0,Cloudy skies throughout the day with rain.,2021-03-10
2021-03-12,3,10.8,71.5,32.1,100.0,Partly cloudy throughout the day with rain.,2021-03-11
2021-03-13,3,9.9,65.9,42.6,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-03-12
2021-03-14,3,8.9,79.4,36.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-03-13
2021-03-15,3,8.8,84.2,34.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-03-14
2021-03-16,3,10.6,72.8,26.7,0.0,Cloudy skies throughout the day.,2021-03-15
2021-03-17,3,10.0,72.2,38.4,100.0,Cloudy skies throughout the day with rain clearing later.,2021-03-16
2021-03-18,3,6.9,66.8,27.4,0.0,Partly cloudy throughout the day.,2021-03-17
2021-03-19,3,4.9,84.2,20.2,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-03-18
2021-03-20,3,4.8,67.8,29.1,0.0,Partly cloudy throughout the day.,2021-03-19
2021-03-21,3,7.0,62.9,36.7,0.0,Partly cloudy throughout the day.,2021-03-20
2021-03-22,3,8.6,70.0,28.9,0.0,Partly cloudy throughout the day.,2021-03-21
2021-03-23,3,9.1,65.8,15.9,0.0,Clear conditions throughout the day.,2021-03-22
2021-03-24,3,10.8,62.0,21.4,100.0,Clear conditions throughout the day with morning rain.,2021-03-23
2021-03-25,3,10.6,74.1,25.5,100.0,Partly cloudy throughout the day with afternoon rain.,2021-03-24
2021-03-26,3,11.4,73.8,31.4,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-03-25
2021-03-27,3,11.3,65.1,17.0,0.0,Partly cloudy throughout the day.,2021-03-26
2021-03-28,3,12.1,61.9,17.4,100.0,Clear conditions throughout the day with morning rain.,2021-03-27
2021-03-29,3,13.7,59.4,33.9,0.0,Clear conditions throughout the day.,2021-03-28
2021-03-30,3,14.7,60.6,26.6,0.0,Clear conditions throughout the day.,2021-03-29
2021-03-31,3,15.0,49.9,29.0,0.0,Clear conditions throughout the day.,2021-03-30
2021-04-01,3,14.4,62.7,29.2,0.0,Partly cloudy throughout the day.,2021-03-31
2021-04-02,3,15.4,58.3,20.6,0.0,Partly cloudy throughout the day.,2021-04-01
2021-04-03,3,14.5,62.1,25.3,0.0,Partly cloudy throughout the day.,2021-04-02
2021-04-04,3,11.2,60.4,16.5,0.0,Clear conditions throughout the day.,2021-04-03
2021-04-05,3,12.1,63.0,27.7,0.0,Partly cloudy throughout the day.,2021-04-04
2021-04-06,3,9.9,57.9,37.5,100.0,Partly cloudy throughout the day with morning rain.,2021-04-05
2021-04-07,3,6.9,42.4,16.3,0.0,Partly cloudy throughout the day.,2021-04-06
2021-04-08,3,9.6,51.2,24.8,100.0,Partly cloudy throughout the day with morning rain.,2021-04-07
2021-04-09,3,12.1,69.0,37.9,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-04-08
2021-04-10,3,12.7,79.7,31.2,100.0,Partly cloudy throughout the day with rain clearing later.,2021-04-09
2021-04-11,3,10.9,86.0,26.1,100.0,Cloudy skies throughout the day with rain.,2021-04-10
2021-04-12,3,8.1,67.6,22.7,100.0,Partly cloudy throughout the day with rain clearing later.,2021-04-11
2021-04-13,3,8.7,52.1,12.0,100.0,Partly cloudy throughout the day with morning rain.,2021-04-12
2021-04-14,3,10.5,47.7,16.4,0.0,Clearing in the afternoon.,2021-04-13
2021-04-15,3,9.9,45.7,18.7,0.0,Clear conditions throughout the day.,2021-04-14
2021-04-16,3,8.6,42.4,22.6,0.0,Becoming cloudy in the afternoon.,2021-04-15
2021-04-17,3,8.0,50.6,26.8,0.0,Partly cloudy throughout the day.,2021-04-16
2021-04-18,3,10.7,55.7,24.5,0.0,Becoming cloudy in the afternoon.,2021-04-17
2021-04-19,3,11.7,54.1,11.1,0.0,Clearing in the afternoon.,2021-04-18
2021-04-20,3,13.7,52.6,13.0,0.0,Cloudy skies throughout the day.,2021-04-19
2021-04-21,3,14.2,68.3,28.1,100.0,Partly cloudy throughout the day with rain.,2021-04-20
2021-04-22,3,14.1,60.3,32.3,0.0,Partly cloudy throughout the day.,2021-04-21
2021-04-23,3,15.9,46.4,30.0,0.0,Clear conditions throughout the day.,2021-04-22
2021-04-24,3,17.2,41.7,31.2,0.0,Partly cloudy throughout the day.,2021-04-23
2021-04-25,3,15.1,61.1,29.6,100.0,Cloudy skies throughout the day with afternoon rain.,2021-04-24
2021-04-26,3,13.2,74.7,21.2,100.0,Cloudy skies throughout the day with rain.,2021-04-25
2021-04-27,3,13.3,83.5,9.3,100.0,Cloudy skies throughout the day with rain.,2021-04-26
2021-04-28,3,13.2,84.1,17.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-27
2021-04-29,3,12.3,77.4,16.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-28
2021-04-30,3,11.8,80.7,15.4,100.0,Cloudy skies throughout the day with rain.,2021-04-29
2021-05-01,3,10.2,87.7,34.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-04-30
2021-05-02,3,11.2,66.6,16.1,100.0,Partly cloudy throughout the day with rain.,2021-05-01
2021-05-03,3,12.8,59.0,11.6,0.0,Partly cloudy throughout the day.,2021-05-02
2021-05-04,3,14.5,63.2,22.1,0.0,Partly cloudy throughout the day.,2021-05-03
2021-05-05,3,14.9,65.8,27.9,100.0,Partly cloudy throughout the day with morning rain.,2021-05-04
2021-05-06,3,15.3,71.4,30.1,0.0,Partly cloudy throughout the day.,2021-05-05
2021-05-07,3,15.4,83.9,21.1,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-06
2021-05-08,3,18.1,70.0,30.0,100.0,Partly cloudy throughout the day with morning rain.,2021-05-07
2021-05-09,3,17.2,75.5,39.6,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-08
2021-05-10,3,16.0,70.2,17.0,100.0,Partly cloudy throughout the day with early morning rain.,2021-05-09
2021-05-11,3,11.8,79.0,38.5,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-10
2021-05-12,3,12.2,73.5,36.9,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-11
2021-05-13,3,12.6,74.8,18.7,100.0,Becoming cloudy in the afternoon with a chance of rain throughout the day.,2021-05-12
2021-05-14,3,13.2,75.9,31.0,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-13
2021-05-15,3,14.1,84.6,14.3,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-05-14
2021-05-16,3,14.3,93.1,29.5,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-05-15
2021-05-17,3,13.9,69.3,37.2,100.0,Partly cloudy throughout the day with rain.,2021-05-16
2021-05-18,3,12.7,75.8,25.1,100.0,Cloudy skies throughout the day with rain.,2021-05-17
2021-05-19,3,13.3,75.5,30.2,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-05-18
2021-05-20,3,15.0,60.3,9.8,0.0,Partly cloudy throughout the day.,2021-05-19
2021-05-21,3,14.6,73.5,30.8,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-20
2021-05-22,3,13.0,76.4,31.0,100.0,Cloudy skies throughout the day with early morning rain.,2021-05-21
2021-05-23,3,13.5,67.2,11.0,0.0,Cloudy skies throughout the day.,2021-05-22
2021-05-24,3,13.0,73.6,32.0,100.0,Partly cloudy throughout the day with rain.,2021-05-23
2021-05-25,3,14.3,64.3,26.4,0.0,Partly cloudy throughout the day.,2021-05-24
2021-05-26,3,14.5,62.6,17.1,0.0,Partly cloudy throughout the day.,2021-05-25
2021-05-27,3,17.5,61.4,12.7,0.0,Partly cloudy throughout the day.,2021-05-26
2021-05-28,3,20.0,58.8,18.5,0.0,Partly cloudy throughout the day.,2021-05-27
2021-05-29,3,19.4,72.6,19.4,100.0,Partly cloudy throughout the day with rain.,2021-05-28
2021-05-30,3,20.5,66.0,12.0,0.0,Partly cloudy throughout the day.,2021-05-29
2021-05-31,3,21.5,64.8,22.7,100.0,Clearing in the afternoon with morning rain.,2021-05-30
2021-06-01,3,19.3,72.2,30.2,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-05-31
2021-06-02,3,19.1,78.1,29.8,0.0,Cloudy skies throughout the day.,2021-06-01
2021-06-03,3,20.7,70.0,25.9,0.0,Partly cloudy throughout the day.,2021-06-02
2021-06-04,3,17.1,88.0,19.8,100.0,Cloudy skies throughout the day with rain.,2021-06-03
2021-06-05,3,17.6,74.9,14.2,100.0,Partly cloudy throughout the day with early morning rain.,2021-06-04
2021-06-06,3,18.8,64.9,24.8,100.0,Partly cloudy throughout the day with morning rain.,2021-06-05
2021-06-07,3,20.0,62.8,21.6,100.0,Partly cloudy throughout the day with early morning rain.,2021-06-06
2021-06-08,3,21.6,59.4,17.4,100.0,Clear conditions throughout the day with morning rain.,2021-06-07
2021-06-09,3,22.0,62.1,19.8,100.0,Partly cloudy throughout the day with afternoon rain.,2021-06-08
2021-06-10,3,23.4,58.3,17.2,0.0,Clearing in the afternoon.,2021-06-09
2021-06-11,3,24.1,58.8,17.8,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-06-10
2021-06-12,3,22.2,72.9,16.3,0.0,Partly cloudy throughout the day.,2021-06-11
2021-06-13,3,26.1,58.8,15.5,0.0,Clear conditions throughout the day.,2021-06-12
2021-06-14,3,26.7,55.0,21.7,0.0,Partly cloudy throughout the day.,2021-06-13
2021-06-15,3,27.1,55.1,20.7,0.0,Partly cloudy throughout the day.,2021-06-14
2021-06-16,3,26.5,57.8,29.4,100.0,Partly cloudy throughout the day with early morning rain.,2021-06-15
2021-06-17,3,21.6,78.6,34.6,100.0,Partly cloudy throughout the day with rain.,2021-06-16
2021-06-18,3,22.6,71.9,19.9,100.0,Partly cloudy throughout the day with early morning rain.,2021-06-17
2021-06-19,3,23.8,72.8,31.7,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-06-18
2021-06-20,3,21.2,79.7,39.5,100.0,Partly cloudy throughout the day with rain.,2021-06-19
2021-06-21,3,20.3,76.1,27.6,100.0,Partly cloudy throughout the day with rain.,2021-06-20
2021-06-22,3,18.3,76.8,30.5,100.0,Partly cloudy throughout the day with rain.,2021-06-21
2021-06-23,3,16.8,85.0,30.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-06-22
2021-06-24,3,18.0,75.6,23.4,100.0,Cloudy skies throughout the day with rain clearing later.,2021-06-23
2021-06-25,3,20.8,62.1,11.8,0.0,Partly cloudy throughout the day.,2021-06-24
2021-06-26,3,22.8,60.7,26.7,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-06-25
2021-06-27,3,18.5,90.1,19.7,100.0,Cloudy skies throughout the day with rain.,2021-06-26
2021-06-28,3,18.3,73.7,22.4,100.0,Cloudy skies throughout the day with early morning rain.,2021-06-27
2021-06-29,3,18.6,68.8,33.5,100.0,Partly cloudy throughout the day with morning rain.,2021-06-28
2021-06-30,3,19.0,67.3,18.9,0.0,Partly cloudy throughout the day.,2021-06-29
2021-07-01,3,21.6,63.3,14.7,0.0,Partly cloudy throughout the day.,2021-06-30
2021-07-02,3,25.1,59.9,14.0,0.0,Partly cloudy throughout the day.,2021-07-01
2021-07-03,3,22.9,73.9,20.5,100.0,Partly cloudy throughout the day with rain.,2021-07-02
2021-07-04,3,21.5,76.6,23.9,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-07-03
2021-07-05,3,23.6,67.1,26.8,0.0,Clear conditions throughout the day.,2021-07-04
2021-07-06,3,20.4,75.0,35.8,100.0,Cloudy skies throughout the day with rain.,2021-07-05
2021-07-07,3,18.7,78.0,29.6,100.0,Cloudy skies throughout the day with rain.,2021-07-06
2021-07-08,3,18.5,72.6,23.0,100.0,Partly cloudy throughout the day with rain clearing later.,2021-07-07
2021-07-09,3,20.4,64.2,12.4,100.0,Partly cloudy throughout the day with morning rain.,2021-07-08
2021-07-10,3,21.0,68.7,25.0,0.0,Partly cloudy throughout the day.,2021-07-09
2021-07-11,3,23.2,63.1,20.2,100.0,Becoming cloudy in the afternoon with morning rain.,2021-07-10
2021-07-12,3,18.2,82.8,27.4,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-11
2021-07-13,3,15.5,87.0,32.9,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-12
2021-07-14,3,16.8,86.7,31.0,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-13
2021-07-15,3,18.1,77.7,18.2,100.0,Partly cloudy throughout the day with rain clearing later.,2021-07-14
2021-07-16,3,20.7,69.0,27.3,100.0,Partly cloudy throughout the day with morning rain.,2021-07-15
2021-07-17,3,22.2,67.9,16.4,100.0,Becoming cloudy in the afternoon with morning rain.,2021-07-16
2021-07-18,3,24.0,65.6,23.6,0.0,Becoming cloudy in the afternoon.,2021-07-17
2021-07-19,3,24.7,65.9,23.6,0.0,Clear conditions throughout the day.,2021-07-18
2021-07-20,3,26.3,61.8,18.1,100.0,Becoming cloudy in the afternoon with late afternoon rain.,2021-07-19
2021-07-21,3,24.7,74.5,14.5,0.0,Partly cloudy throughout the day.,2021-07-20
2021-07-22,3,28.3,59.1,21.9,0.0,Clear conditions throughout the day.,2021-07-21
2021-07-23,3,26.9,58.5,33.1,0.0,Partly cloudy throughout the day.,2021-07-22
2021-07-24,3,22.5,64.7,18.2,100.0,Cloudy skies throughout the day with rain clearing later.,2021-07-23
2021-07-25,3,21.4,66.4,20.3,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-07-24
2021-07-26,3,22.1,64.8,19.7,100.0,Cloudy skies throughout the day with rain.,2021-07-25
2021-07-27,3,22.0,67.0,23.8,100.0,Partly cloudy throughout the day with late afternoon rain.,2021-07-26
2021-07-28,3,19.8,80.8,18.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-27
2021-07-29,3,23.2,68.0,18.1,0.0,Partly cloudy throughout the day.,2021-07-28
2021-07-30,3,21.0,78.6,23.8,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-29
2021-07-31,3,16.4,86.4,31.1,100.0,Cloudy skies throughout the day with a chance of rain throughout the day.,2021-07-30
2021-08-01,3,17.9,75.5,27.3,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-07-31
2021-08-02,3,19.2,69.5,16.3,100.0,Partly cloudy throughout the day with morning rain.,2021-08-01
2021-08-03,3,20.0,71.4,20.2,0.0,Cloudy skies throughout the day.,2021-08-02
2021-08-04,3,19.9,79.0,36.6,100.0,Partly cloudy throughout the day with a chance of rain throughout the day.,2021-08-03
2021-08-05,3,21.4,70.7,23.7,100.0,Partly cloudy throughout the day with morning rain.,2021-08-04
2021-08-06,3,20.4,74.2,27.3,100.0,Cloudy skies throughout the day with rain in the morning and afternoon.,2021-08-05
2021-08-07,3,19.5,77.3,29.2,100.0,Cloudy skies throughout the day with rain.,2021-08-06
2021-08-08,3,18.9,69.4,14.6,100.0,Partly cloudy throughout the day with morning rain.,2021-08-07
2021-08-09,3,22.0,62.5,11.1,100.0,Clear conditions throughout the day with morning rain.,2021-08-08
2021-08-10,3,24.9,56.9,16.4,100.0,Partly cloudy throughout the day with morning rain.,2021-08-09
2021-08-11,3,26.5,64.7,14.5,100.0,Partly cloudy throughout the day with rain clearing later.,2021-08-10
